TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
13-Aug-10,20.5,21,19.98,20.56,2054
16-Aug-10,20.56,20.5,19.8,20.47,716
17-Aug-10,20.47,20.5,20.45,20.45,605
18-Aug-10,20.45,20.45,20.45,20.45,60
19-Aug-10,20.45,20.4,19.51,19.63,501
23-Aug-10,19.63,19.5,18.63,18.74,3000
24-Aug-10,18.74,19.74,17.74,19.28,3957
25-Aug-10,19.28,20.28,19.49,19.98,2054
26-Aug-10,19.98,20.98,19.5,20.81,301966
27-Aug-10,20.81,21.8,19.81,21.44,2551
30-Aug-10,21.44,20.99,20.5,20.99,2244
31-Aug-10,20.99,21.5,19.95,20.08,2578
1-Sep-10,20.08,20.89,19.08,19.78,7610
2-Sep-10,19.78,20.73,19.99,20.71,12210
3-Sep-10,20.71,21.74,20.02,20.65,1599
6-Sep-10,20.65,20.98,20,20.02,211492
7-Sep-10,20.02,20.5,19.8,20,60778
8-Sep-10,20,20.5,19.15,20,152595
9-Sep-10,20,20.98,19.5,20.29,100163
14-Sep-10,20.29,20.5,19.3,20.2,515
15-Sep-10,20.2,20.15,20.1,20.13,802
16-Sep-10,20.13,21,19.25,19.25,200012
17-Sep-10,19.25,19.8,19.65,19.65,3071
20-Sep-10,19.65,19.99,19,19,400015
21-Sep-10,19,20,19,20,422151
22-Sep-10,20,20.5,19.26,19.75,330
23-Sep-10,19.75,19.16,19.16,19.16,1
24-Sep-10,19.16,20,19.9,19.99,1001
27-Sep-10,19.99,19.8,19,19.67,1601
28-Sep-10,19.67,19.7,19,19.49,5916789
29-Sep-10,19.49,19.69,19.5,19.67,3001
30-Sep-10,19.67,19.78,18.8,19.78,8700
1-Oct-10,19.78,19.85,19.11,19.27,2001610
4-Oct-10,19.27,19.8,19.01,19.66,637
5-Oct-10,19.66,19.5,19.5,19.5,0
6-Oct-10,19.5,19.6,19.05,19.6,12
7-Oct-10,19.6,19.8,19,19.01,501
8-Oct-10,19.01,19.97,18.6,19.75,3
11-Oct-10,19.75,19.69,18.8,19.69,4500
12-Oct-10,19.69,19.48,18.69,18.78,2054
13-Oct-10,18.78,19.3,18,19.29,6003
14-Oct-10,19.29,20.29,18.3,20.27,25921
15-Oct-10,20.27,21.27,19.4,21.22,5303
18-Oct-10,21.22,20.8,20.8,20.8,0
19-Oct-10,20.8,20.5,20.5,20.5,0
20-Oct-10,20.5,21.52,19.48,21.41,12900
